Size,Frequency of Purchases,Gender,Category,Location,Color,Season,Subscription Status,Payment Method,Shipping Type,Discount Applied,Preferred Payment Method,Age,Purchase Amount (USD),Review Rating,Previous Purchases
3,4,0,2,0,18,0,0,3,2,0,4,0.6538461538461539,0.07500000000000001,0.040000000000000036,0.8571428571428571
2,3,0,1,28,21,1,0,3,3,0,4,0.0961538461538462,0.26250000000000007,0.3600000000000001,0.10204081632653061
2,2,0,0,31,15,1,0,5,4,0,4,0.15384615384615385,0.9750000000000001,0.2400000000000002,0.9183673469387754
2,4,0,1,36,23,3,0,4,2,0,3,0.7692307692307693,0.5375000000000001,0.44000000000000017,0.12244897959183673
2,5,0,2,20,12,3,0,0,3,0,3,0.15384615384615385,0.4375,0.6800000000000002,0.673469387755102
3,2,0,1,43,0,3,0,2,4,0,4,0.6923076923076924,0.875,0.44000000000000017,0.4081632653061224
1,4,0,0,28,2,2,0,2,1,0,5,0.9230769230769232,0.32500000000000007,0.44000000000000017,0.24489795918367344
0,4,0,1,12,18,1,0,5,5,0,3,0.8076923076923078,0.8500000000000001,0.20000000000000018,0.6530612244897959
1,4,0,0,1,2,1,0,0,0,0,0,0.2692307692307693,0.9375,0.0,0.4693877551020408
1,1,0,0,49,12,0,0,2,5,0,0,0.576923076923077,0.1375,0.6000000000000001,0.061224489795918366
2,4,0,1,5,24,1,0,4,3,0,1,0.980769230769231,0.275,0.6399999999999999,0.08163265306122448
2,6,0,2,44,16,3,0,3,3,0,2,0.8846153846153847,0.30000000000000004,0.9600000000000002,0.2040816326530612
1,1,0,1,43,12,1,0,5,3,0,0,0.730769230769231,0.9875,0.6000000000000001,0.38775510204081626
0,2,0,1,12,17,2,0,5,5,0,4,0.07692307692307698,0.0,0.40000000000000013,0.5510204081632653
0,3,0,0,11,9,1,0,0,5,0,4,0.5384615384615385,0.21250000000000002,0.28000000000000025,0.8571428571428571
2,2,0,1,27,7,3,0,2,5,0,5,0.11538461538461542,0.375,0.11999999999999988,0.18367346938775508
1,2,0,0,43,10,2,0,3,3,0,5,0.5576923076923077,0.6625000000000001,0.40000000000000013,0.510204081632653
1,3,0,1,32,4,1,0,1,2,0,0,0.8461538461538461,0.8,0.2400000000000002,0.5714285714285714
1,2,0,1,3,20,1,0,4,5,0,0,0.3076923076923077,0.55,0.32000000000000006,0.693877551020408
2,4,0,2,32,2,0,0,3,2,0,1,0.6153846153846154,0.012500000000000011,0.8399999999999999,0.44897959183673464
1,2,0,1,42,15,2,0,4,5,0,0,0.21153846153846156,0.2,0.9600000000000002,0.28571428571428564
2,1,0,1,27,14,3,0,0,0,0,2,0.9615384615384616,0.7625,0.3600000000000001,0.9183673469387754
2,4,0,0,43,19,0,0,1,3,0,0,0.6538461538461539,0.42500000000000004,0.40000000000000013,0.26530612244897955
2,2,0,1,37,18,2,0,0,5,0,1,0.21153846153846156,0.5375000000000001,0.9199999999999999,0.32653061224489793
1,6,0,2,9,7,2,0,0,5,0,1,0.07692307692307698,0.48750000000000004,0.08000000000000007,0.16326530612244897
0,5,0,0,22,0,0,0,1,4,0,5,0.8461538461538461,0.4125000000000001,0.3600000000000001,0.24489795918367344
2,3,0,1,15,23,3,0,4,3,0,0,0.980769230769231,0.5375000000000001,0.40000000000000013,0.38775510204081626
1,2,0,2,7,19,0,0,3,2,0,0,0.576923076923077,0.16250000000000003,0.4800000000000002,0.7755102040816325
2,2,0,1,30,5,2,0,0,3,0,0,0.9230769230769232,0.55,0.32000000000000006,1.0
0,4,0,1,21,12,0,0,5,2,0,0,0.46153846153846156,0.9750000000000001,0.15999999999999992,0.4081632653061224
2,6,0,0,44,17,3,0,5,1,0,0,0.6153846153846154,0.8125,0.56,0.04081632653061225
0,5,0,0,11,3,2,0,4,1,0,4,0.2692307692307693,0.7750000000000001,0.08000000000000007,0.16326530612244897
1,4,0,3,40,8,2,0,0,4,0,1,0.6346153846153847,0.8125,0.72,0.5714285714285714
0,6,0,1,12,15,3,0,4,0,0,0,0.17307692307692313,0.21250000000000002,0.20000000000000018,0.836734693877551
0,5,0,1,9,21,2,0,4,0,0,3,0.48076923076923084,0.45000000000000007,1.0,0.8163265306122448
1,3,0,1,36,13,0,0,3,1,0,3,0.576923076923077,0.16250000000000003,0.08000000000000007,0.32653061224489793
1,1,0,2,0,24,3,0,5,3,0,4,0.8461538461538461,0.4625,0.8800000000000001,0.38775510204081626
2,4,0,1,10,7,3,0,3,4,0,2,0.9038461538461539,0.1375,0.8399999999999999,0.346938775510204
1,3,0,1,36,17,0,0,0,0,0,4,0.6153846153846154,0.6125,0.28000000000000025,0.12244897959183673
1,5,0,3,12,7,3,0,2,2,0,0,0.8076923076923078,0.9000000000000001,0.72,0.9387755102040816
2,4,0,0,42,10,0,0,0,3,0,0,0.019230769230769273,0.32500000000000007,0.8399999999999999,0.02040816326530612
3,2,0,0,15,9,1,0,4,2,0,3,0.05769230769230771,0.7625,0.9600000000000002,0.4897959183673469
0,1,0,1,42,8,0,0,1,1,0,5,0.019230769230769273,0.9625000000000001,0.52,0.510204081632653
2,6,0,1,26,8,2,0,4,1,0,3,0.5384615384615385,0.9125000000000001,0.040000000000000036,0.02040816326530612
1,4,0,0,3,13,1,0,5,5,0,5,0.05769230769230771,0.45000000000000007,0.8800000000000001,0.8979591836734693
1,4,0,0,40,4,0,0,4,2,0,0,0.15384615384615385,0.4125000000000001,0.6399999999999999,0.16326530612244897
2,6,0,3,25,7,1,0,3,5,0,5,0.6153846153846154,0.5750000000000001,0.4800000000000002,0.0
1,4,0,1,8,13,0,0,2,2,0,4,0.48076923076923084,0.375,0.20000000000000018,0.061224489795918366
2,2,0,1,45,2,2,0,5,4,0,3,0.826923076923077,0.9625000000000001,0.8800000000000001,0.6122448979591836
3,2,0,2,17,19,3,0,1,0,0,2,0.8653846153846155,0.7375,0.8800000000000001,0.4081632653061224
1,5,0,1,17,11,0,0,5,5,0,3,0.5384615384615385,0.7000000000000001,0.6000000000000001,0.6326530612244897
2,6,0,1,17,1,0,0,2,4,0,5,0.8653846153846155,0.22500000000000003,0.040000000000000036,0.3061224489795918
1,5,0,1,9,16,0,0,3,1,0,2,0.0961538461538462,0.3125,0.20000000000000018,0.673469387755102
3,4,0,0,14,18,0,0,4,3,0,5,0.7500000000000001,0.7125,0.32000000000000006,0.7959183673469387
1,2,0,0,4,15,2,0,5,4,0,1,0.7500000000000001,0.38750000000000007,0.3600000000000001,0.061224489795918366
2,2,0,3,36,10,1,0,5,4,0,1,0.28846153846153855,0.07500000000000001,0.6000000000000001,0.04081632653061225
2,4,0,0,18,10,3,0,4,5,0,0,0.7500000000000001,0.7000000000000001,0.040000000000000036,0.5510204081632653
1,2,0,0,17,0,3,0,2,2,0,2,0.7115384615384616,0.925,0.3600000000000001,0.8571428571428571
0,1,0,3,3,9,0,0,4,4,0,1,0.9038461538461539,0.15000000000000002,0.7600000000000002,0.38775510204081626
0,2,0,2,19,5,2,0,4,1,0,5,0.8076923076923078,0.0,0.8800000000000001,0.7959183673469387
1,2,0,1,44,24,2,0,4,5,0,5,0.6538461538461539,0.0,0.8,0.673469387755102
1,2,0,3,33,15,0,0,1,5,0,0,0.3076923076923077,0.48750000000000004,0.15999999999999992,0.2040816326530612
1,2,0,1,21,24,2,0,1,1,0,1,0.28846153846153855,0.9625000000000001,0.6800000000000002,0.510204081632653
1,4,0,1,3,14,1,0,2,3,0,1,0.7692307692307693,0.6000000000000001,0.6399999999999999,0.5714285714285714
2,6,0,2,16,7,1,0,5,5,0,0,0.326923076923077,0.5750000000000001,0.7600000000000002,0.9387755102040816
2,5,0,2,13,24,1,0,0,2,0,5,0.9615384615384616,0.8125,0.8800000000000001,0.9591836734693877
1,4,0,1,22,7,0,0,0,3,0,1,0.7692307692307693,0.15000000000000002,0.2400000000000002,0.5714285714285714
1,3,0,3,17,21,1,0,1,0,0,0,0.3076923076923077,0.30000000000000004,0.08000000000000007,0.26530612244897955
2,2,0,1,16,7,0,0,5,3,0,1,0.5576923076923077,0.9375,0.8399999999999999,0.7959183673469387
1,6,0,0,9,13,3,0,5,3,0,5,0.326923076923077,0.8125,0.7600000000000002,0.061224489795918366
3,6,0,0,1,15,2,0,3,2,0,0,0.3076923076923077,0.30000000000000004,0.8399999999999999,0.7346938775510203
0,4,0,0,23,15,3,0,5,1,0,2,0.34615384615384615,0.125,0.9600000000000002,0.9387755102040816
2,2,0,2,15,11,3,0,4,0,0,5,0.0961538461538462,0.012500000000000011,0.6000000000000001,0.0
1,2,0,1,2,17,2,0,3,5,0,1,0.9615384615384616,0.025000000000000022,0.15999999999999992,0.510204081632653
2,2,0,2,18,0,1,0,0,2,0,3,0.0961538461538462,0.625,0.040000000000000036,0.22448979591836735
3,5,0,0,42,17,1,0,3,4,0,4,0.7500000000000001,0.11250000000000004,0.8399999999999999,0.3061224489795918
0,1,0,1,45,24,3,0,0,2,0,4,0.05769230769230771,0.7875000000000001,0.9600000000000002,0.36734693877551017
1,6,0,1,33,16,3,0,1,1,0,2,0.5192307692307693,0.9875,0.72,0.4081632653061224
2,6,0,1,47,17,0,0,2,2,0,5,0.3653846153846154,0.1875,0.72,0.28571428571428564
1,1,0,0,32,10,3,0,3,2,0,5,0.0,0.25,0.8399999999999999,0.16326530612244897
1,4,0,1,9,15,1,0,5,1,0,0,0.7115384615384616,0.0625,0.040000000000000036,0.12244897959183673
2,2,0,1,30,14,0,0,1,0,0,0,0.6538461538461539,0.55,0.2400000000000002,0.9387755102040816
1,3,0,0,32,18,0,0,5,5,0,4,0.5961538461538463,0.875,0.2400000000000002,0.32653061224489793
2,5,0,1,0,18,0,0,0,3,0,5,0.730769230769231,0.8500000000000001,0.2400000000000002,0.9183673469387754
1,2,0,0,6,6,3,0,5,4,0,1,0.17307692307692313,0.4375,0.7600000000000002,0.6326530612244897
1,1,0,0,25,3,0,0,4,2,0,1,0.07692307692307698,0.875,0.72,0.673469387755102
1,3,0,1,25,1,3,0,1,0,0,1,0.0,0.375,0.2400000000000002,0.346938775510204
2,5,0,0,18,18,0,0,0,5,0,3,0.05769230769230771,0.17500000000000004,0.2400000000000002,0.08163265306122448
1,3,0,0,23,7,3,0,4,0,0,2,0.23076923076923084,0.7125,0.9600000000000002,0.8775510204081631
2,2,0,0,17,16,3,0,4,5,0,0,0.8461538461538461,0.8625,0.15999999999999992,0.061224489795918366
3,5,0,0,26,21,0,0,3,3,0,1,0.1923076923076924,0.8375000000000001,0.52,0.7346938775510203
0,3,0,1,20,4,3,0,1,0,0,1,0.9230769230769232,0.7125,0.6800000000000002,0.8571428571428571
2,2,0,2,48,2,3,0,2,4,0,0,0.9230769230769232,0.8125,0.56,0.5510204081632653
3,3,0,1,26,21,2,0,0,1,0,1,0.5961538461538463,0.5750000000000001,0.11999999999999988,0.7142857142857142
2,1,0,1,2,19,3,0,1,4,0,2,0.42307692307692313,0.15000000000000002,0.040000000000000036,0.3061224489795918
1,2,0,3,10,10,1,0,4,5,0,0,0.5961538461538463,0.9000000000000001,0.20000000000000018,0.7551020408163265
1,5,0,1,9,6,3,0,3,3,0,0,0.019230769230769273,0.75,0.08000000000000007,0.7346938775510203
1,4,0,1,36,2,0,0,5,0,0,1,0.11538461538461542,0.7250000000000001,0.11999999999999988,0.16326530612244897
1,5,0,1,25,14,1,0,0,0,0,4,0.25,0.050000000000000044,0.15999999999999992,0.26530612244897955
1,6,0,1,9,23,0,0,5,2,0,5,0.326923076923077,0.48750000000000004,0.52,0.04081632653061225
3,5,0,0,38,4,1,0,3,1,0,2,0.9038461538461539,0.26250000000000007,0.7600000000000002,0.18367346938775508
1,4,0,0,41,12,1,0,2,1,0,0,0.9615384615384616,0.07500000000000001,0.2400000000000002,0.510204081632653
1,4,0,1,24,13,0,0,5,4,0,3,0.7500000000000001,0.4,0.4800000000000002,0.5918367346938774
2,5,0,1,46,20,2,0,1,3,0,4,0.980769230769231,0.32500000000000007,0.9600000000000002,0.6326530612244897
2,3,0,1,35,14,3,0,4,5,0,4,0.5192307692307693,0.4,0.52,0.693877551020408
1,2,0,1,6,12,0,0,3,5,0,3,0.326923076923077,0.275,0.3600000000000001,0.510204081632653
3,3,0,2,3,21,1,0,1,0,0,2,0.34615384615384615,0.21250000000000002,0.8399999999999999,0.7755102040816325
2,3,0,0,24,0,0,0,2,4,0,2,0.7115384615384616,0.4,0.28000000000000025,0.6122448979591836
2,1,0,2,46,0,1,0,1,2,0,2,0.9230769230769232,0.17500000000000004,0.08000000000000007,0.5510204081632653
1,4,0,1,11,13,1,0,3,2,0,3,0.7500000000000001,0.8500000000000001,0.72,0.22448979591836735
2,6,0,0,25,21,0,0,1,4,0,4,0.0,0.8500000000000001,0.52,0.9183673469387754
1,2,0,3,25,4,2,0,1,2,0,4,0.25,0.38750000000000007,0.7600000000000002,0.5306122448979591
2,1,0,0,9,8,0,0,4,2,0,2,0.6153846153846154,0.9625000000000001,0.44000000000000017,0.061224489795918366
1,2,0,2,23,8,3,0,3,4,0,1,0.6153846153846154,0.45000000000000007,0.40000000000000013,0.26530612244897955
2,2,0,1,10,8,1,0,2,0,0,5,0.826923076923077,0.4125000000000001,0.6800000000000002,0.5918367346938774
2,1,0,1,34,6,0,0,2,1,0,4,0.6538461538461539,0.6375000000000001,0.8800000000000001,0.10204081632653061
0,1,0,0,45,5,3,0,4,5,0,5,0.3846153846153847,0.9125000000000001,0.9199999999999999,0.8571428571428571
2,6,0,1,42,9,3,0,2,2,0,3,0.9423076923076924,0.65,0.28000000000000025,0.5510204081632653
1,3,0,1,44,10,3,0,5,4,0,0,0.46153846153846156,0.48750000000000004,0.40000000000000013,0.7755102040816325
1,4,0,2,15,0,2,0,4,5,0,4,0.13461538461538464,0.8375000000000001,0.6800000000000002,0.5918367346938774
0,5,0,1,4,17,0,0,0,2,0,2,0.4423076923076924,0.7250000000000001,0.3600000000000001,0.08163265306122448
3,2,0,1,23,12,3,0,0,5,0,2,0.8461538461538461,0.6000000000000001,0.8800000000000001,0.836734693877551
0,5,0,1,14,12,0,0,2,2,0,1,0.019230769230769273,0.7000000000000001,0.20000000000000018,0.38775510204081626
2,5,0,0,45,20,3,0,4,1,0,2,0.8653846153846155,0.9875,0.6000000000000001,0.693877551020408
2,4,0,2,19,6,2,0,3,4,0,2,0.48076923076923084,0.4,0.8399999999999999,0.18367346938775508
0,2,0,0,24,18,1,0,3,3,0,2,0.9615384615384616,0.4750000000000001,0.9600000000000002,0.7142857142857142
2,5,0,0,48,12,3,0,3,1,0,3,0.11538461538461542,0.48750000000000004,0.11999999999999988,0.4081632653061224
1,2,0,1,18,20,1,0,0,2,0,2,0.17307692307692313,0.6375000000000001,0.28000000000000025,0.5714285714285714
2,6,0,0,37,15,3,0,1,2,0,3,0.826923076923077,0.925,0.11999999999999988,0.7755102040816325
3,3,0,0,18,16,3,0,4,1,0,4,0.7884615384615384,0.25,0.6800000000000002,0.3061224489795918
2,3,0,1,24,1,1,0,4,2,0,2,0.9423076923076924,0.050000000000000044,0.9199999999999999,0.6326530612244897
0,3,0,1,44,9,0,0,2,0,0,1,0.5384615384615385,0.22500000000000003,0.11999999999999988,0.673469387755102
2,1,0,0,48,8,0,0,0,4,0,5,0.9038461538461539,0.21250000000000002,0.8,0.7551020408163265
2,1,0,3,29,20,1,0,1,1,0,5,0.8653846153846155,0.11250000000000004,0.6399999999999999,0.26530612244897955
3,4,0,3,30,10,0,0,2,2,0,3,0.7500000000000001,0.9000000000000001,0.72,0.44897959183673464
3,2,0,1,5,11,0,0,3,0,0,0,0.42307692307692313,0.050000000000000044,0.7600000000000002,1.0
1,3,0,2,4,3,3,0,3,2,0,4,0.34615384615384615,0.4,0.20000000000000018,0.9795918367346937
3,1,0,1,2,0,2,0,3,3,0,4,0.9423076923076924,0.11250000000000004,0.08000000000000007,0.26530612244897955
2,6,0,0,13,9,3,0,4,0,0,4,0.826923076923077,0.125,0.32000000000000006,0.836734693877551
2,1,0,2,3,15,0,0,0,4,0,3,0.8846153846153847,0.1375,0.72,0.7755102040816325
1,4,0,1,27,11,2,0,3,1,0,5,0.23076923076923084,0.5875,0.15999999999999992,0.8571428571428571
2,3,0,1,38,21,3,0,2,4,0,1,0.6730769230769232,0.5625,0.9600000000000002,0.22448979591836735
1,6,0,2,49,9,3,0,0,0,0,3,0.17307692307692313,0.025000000000000022,0.44000000000000017,0.4081632653061224
1,3,0,0,42,3,3,0,5,4,0,2,0.17307692307692313,0.45000000000000007,0.32000000000000006,0.6530612244897959
1,1,0,1,46,24,1,0,0,2,0,3,0.6730769230769232,0.7250000000000001,0.2400000000000002,0.10204081632653061
1,2,0,3,38,11,2,0,0,2,0,4,0.3076923076923077,0.875,0.08000000000000007,0.18367346938775508
0,6,0,1,12,13,3,0,3,3,0,1,0.40384615384615385,0.8125,0.3600000000000001,0.346938775510204
1,6,0,0,36,19,0,0,4,1,0,5,0.5000000000000001,0.4750000000000001,0.3600000000000001,0.9183673469387754
1,3,0,1,8,20,0,0,5,1,0,4,0.3653846153846154,0.17500000000000004,0.56,0.9795918367346937
2,6,0,3,15,23,2,0,0,0,0,2,0.7500000000000001,0.25,0.40000000000000013,0.7755102040816325
1,3,0,0,33,2,0,0,4,2,0,1,0.3846153846153847,0.11250000000000004,0.6399999999999999,0.3061224489795918
1,1,0,1,28,24,3,0,2,4,0,1,0.05769230769230771,0.7000000000000001,0.28000000000000025,0.5510204081632653
0,2,0,0,42,12,0,0,3,5,0,4,0.5192307692307693,0.8,0.8399999999999999,0.4285714285714285
0,4,0,1,25,7,1,0,4,4,0,5,0.9615384615384616,0.5625,0.56,0.7142857142857142
2,3,0,1,7,9,3,0,1,2,0,4,0.3653846153846154,0.75,0.08000000000000007,0.346938775510204
1,6,0,1,28,16,0,0,2,5,0,2,0.6730769230769232,0.9750000000000001,0.20000000000000018,0.6122448979591836
3,5,0,2,22,0,1,0,3,3,0,0,0.7500000000000001,0.6375000000000001,0.32000000000000006,0.7551020408163265
3,2,0,0,1,23,0,0,2,2,0,3,0.1923076923076924,0.6125,0.08000000000000007,0.836734693877551
1,1,0,0,6,24,1,0,2,0,0,4,0.3653846153846154,0.9375,0.8399999999999999,0.5306122448979591
1,3,0,1,6,20,0,0,3,1,0,1,0.6923076923076924,0.5875,0.08000000000000007,0.4693877551020408
1,1,0,2,15,13,2,0,5,3,0,3,0.5961538461538463,0.36250000000000004,0.0,0.7551020408163265
1,1,0,2,27,12,3,0,4,2,0,2,0.8461538461538461,0.9625000000000001,0.7600000000000002,0.16326530612244897
1,3,0,1,20,23,1,0,4,3,0,0,0.5192307692307693,0.17500000000000004,0.6000000000000001,0.36734693877551017
1,4,0,0,13,10,0,0,2,1,0,3,0.5192307692307693,0.675,0.52,0.2040816326530612
1,2,0,0,46,1,3,0,0,0,0,3,0.5961538461538463,0.9500000000000002,0.0,0.3061224489795918
1,3,0,0,15,8,2,0,5,2,0,5,0.17307692307692313,0.6000000000000001,0.6000000000000001,0.346938775510204
2,3,0,0,39,13,0,0,5,3,0,1,0.8653846153846155,0.8,0.6399999999999999,0.14285714285714285
1,6,0,1,44,7,2,0,0,1,0,1,0.826923076923077,0.4625,0.11999999999999988,0.061224489795918366
3,2,0,2,49,20,0,0,4,0,0,1,0.13461538461538464,0.8,0.3600000000000001,0.7346938775510203
1,3,0,0,5,4,0,0,2,0,0,1,0.28846153846153855,0.15000000000000002,0.08000000000000007,0.5918367346938774
1,3,0,2,47,22,0,0,2,0,0,0,0.730769230769231,0.21250000000000002,0.52,0.7346938775510203
1,2,0,0,6,10,2,0,2,5,0,4,0.6153846153846154,0.4750000000000001,0.7600000000000002,0.5918367346938774
0,6,0,1,36,0,0,0,1,1,0,5,0.5192307692307693,0.675,0.11999999999999988,0.32653061224489793
2,2,0,1,11,1,2,0,5,5,0,0,0.5192307692307693,0.9875,1.0,0.2040816326530612
1,1,0,1,3,1,0,0,0,1,0,2,0.9038461538461539,0.7625,0.8800000000000001,0.836734693877551
1,6,0,1,15,17,0,0,4,3,0,1,0.8653846153846155,0.7000000000000001,0.28000000000000025,0.38775510204081626
1,3,0,2,21,11,2,0,5,5,0,1,1.0,0.9750000000000001,0.15999999999999992,0.7346938775510203
1,5,0,0,3,20,2,0,5,1,0,4,0.6730769230769232,0.8875,0.4800000000000002,0.22448979591836735
0,2,0,1,37,20,2,0,5,2,0,0,0.07692307692307698,0.7375,0.6800000000000002,0.8163265306122448
1,2,0,0,45,16,2,0,2,1,0,2,0.15384615384615385,0.7875000000000001,0.3600000000000001,0.6326530612244897
1,6,0,3,22,20,1,0,1,0,0,5,0.0961538461538462,0.875,0.15999999999999992,0.28571428571428564
1,2,0,3,27,6,3,0,3,4,0,5,0.13461538461538464,0.0,0.4800000000000002,0.7755102040816325
2,5,0,2,25,3,1,0,0,5,0,2,0.980769230769231,0.012500000000000011,0.08000000000000007,0.9591836734693877
1,5,0,0,26,3,0,0,3,0,0,5,0.34615384615384615,0.5,0.28000000000000025,0.14285714285714285
0,2,0,1,13,11,3,0,5,5,0,0,0.05769230769230771,0.1375,0.9600000000000002,0.2040816326530612
1,3,0,1,29,1,0,0,1,3,0,0,0.7500000000000001,0.25,0.11999999999999988,0.7142857142857142
2,2,0,0,48,20,3,0,1,2,0,5,0.8076923076923078,0.07500000000000001,0.8800000000000001,1.0
1,2,0,1,22,3,0,0,4,1,0,5,0.5000000000000001,0.9750000000000001,0.32000000000000006,0.7755102040816325
1,4,0,2,29,11,1,0,3,1,0,2,0.25,0.38750000000000007,0.72,0.2040816326530612
3,2,0,0,35,9,0,0,4,0,0,3,0.7500000000000001,0.9375,0.4800000000000002,0.08163265306122448
1,1,0,0,48,22,2,0,0,0,0,2,0.40384615384615385,0.2,0.8,0.12244897959183673
2,6,0,0,38,5,3,0,0,5,0,3,0.576923076923077,0.4,0.3600000000000001,1.0
1,2,0,1,13,22,1,0,1,4,0,1,0.46153846153846156,0.1875,0.08000000000000007,0.4081632653061224
0,5,0,1,44,1,0,0,4,1,0,3,0.730769230769231,0.6000000000000001,0.7600000000000002,0.6122448979591836
0,4,0,1,18,4,3,0,4,1,0,1,0.1923076923076924,0.375,0.6000000000000001,0.7755102040816325
1,5,0,0,0,23,3,0,2,1,0,2,0.42307692307692313,1.0,0.28000000000000025,0.5510204081632653
0,6,0,3,0,7,3,0,0,3,0,0,0.5961538461538463,0.675,0.6800000000000002,0.6530612244897959
2,2,0,1,11,16,3,0,3,5,0,2,0.3653846153846154,0.3125,0.20000000000000018,0.836734693877551
1,2,0,1,3,5,0,0,1,2,0,0,0.07692307692307698,0.9625000000000001,0.11999999999999988,0.08163265306122448
1,3,0,1,34,2,3,0,5,1,0,1,0.17307692307692313,0.5,0.9600000000000002,0.4897959183673469
1,1,0,1,12,9,3,0,1,1,0,4,0.7884615384615384,0.0625,0.8800000000000001,0.9591836734693877
3,6,0,1,27,11,1,0,3,4,0,2,0.326923076923077,0.4375,0.7600000000000002,0.5918367346938774
1,2,0,2,42,10,3,0,0,3,0,4,0.7692307692307693,0.9875,0.2400000000000002,0.673469387755102
0,2,0,0,27,14,2,0,2,2,0,4,0.7692307692307693,0.3125,0.040000000000000036,0.673469387755102
1,5,0,1,35,5,1,0,2,5,0,1,0.5384615384615385,0.0,0.56,0.26530612244897955
3,6,0,1,0,8,2,0,5,0,0,3,0.48076923076923084,0.8500000000000001,0.040000000000000036,0.02040816326530612
1,2,0,0,40,23,2,0,2,5,0,4,0.40384615384615385,0.9875,0.6000000000000001,0.8163265306122448
1,3,0,1,42,2,1,0,1,5,0,2,0.7884615384615384,0.825,0.9600000000000002,0.04081632653061225
1,6,0,1,25,1,2,0,3,0,0,0,0.7884615384615384,0.625,0.32000000000000006,0.346938775510204
0,5,0,0,49,18,0,0,2,1,0,3,0.7884615384615384,0.375,0.20000000000000018,0.0
2,3,0,0,31,18,3,0,2,3,0,4,0.5192307692307693,0.4625,0.08000000000000007,0.08163265306122448
2,1,0,1,36,6,3,0,3,2,0,0,0.17307692307692313,0.6125,0.2400000000000002,0.8163265306122448
1,3,0,1,4,18,0,0,0,3,0,2,0.11538461538461542,0.925,0.9199999999999999,0.08163265306122448
2,2,0,3,32,17,1,0,2,1,0,3,0.5576923076923077,0.050000000000000044,0.15999999999999992,0.18367346938775508
2,1,0,0,16,23,1,0,3,0,0,5,1.0,0.7375,0.8,0.38775510204081626
3,6,0,0,10,11,0,0,4,2,0,1,0.7692307692307693,0.1375,0.8399999999999999,0.2040816326530612
2,5,0,3,12,16,3,0,5,1,0,5,0.5192307692307693,0.5875,1.0,0.061224489795918366
2,6,0,1,47,1,1,0,4,0,0,2,0.11538461538461542,0.5375000000000001,0.72,0.7551020408163265
3,4,0,0,39,23,1,0,3,3,0,2,0.9423076923076924,0.5125000000000001,0.9600000000000002,0.36734693877551017
1,2,0,0,25,12,2,0,5,0,0,5,0.25,0.375,0.6000000000000001,0.3061224489795918
2,3,0,3,33,1,1,0,0,2,0,4,0.6538461538461539,0.7750000000000001,0.2400000000000002,0.02040816326530612
2,3,0,0,30,13,0,0,0,0,0,1,0.21153846153846156,0.38750000000000007,0.040000000000000036,0.2040816326530612
2,5,0,0,24,7,1,0,3,4,0,0,0.8461538461538461,0.03750000000000003,0.9600000000000002,0.346938775510204
1,5,0,3,47,6,1,0,0,0,0,2,0.019230769230769273,0.8875,0.40000000000000013,0.9387755102040816
0,4,0,1,39,11,1,0,4,5,0,0,0.8461538461538461,0.5,0.8,0.28571428571428564
0,6,0,1,47,10,2,0,4,3,0,1,1.0,0.17500000000000004,0.11999999999999988,0.28571428571428564
1,2,0,1,1,8,1,0,4,3,0,5,0.03846153846153849,0.03750000000000003,0.6800000000000002,0.9387755102040816
1,3,0,0,47,22,0,0,2,2,0,4,0.9423076923076924,0.7750000000000001,0.6399999999999999,0.9387755102040816
1,2,0,3,30,3,0,0,4,1,0,0,0.9038461538461539,0.6625000000000001,0.40000000000000013,0.10204081632653061
2,3,0,1,40,20,1,0,0,0,0,5,0.5192307692307693,0.15000000000000002,0.6000000000000001,0.346938775510204
1,4,0,0,35,4,1,0,3,1,0,0,0.15384615384615385,0.75,0.6000000000000001,0.7959183673469387
3,5,0,1,35,4,2,0,4,2,0,2,0.34615384615384615,0.4750000000000001,0.0,0.6122448979591836
3,4,0,1,0,0,3,0,5,4,0,5,0.34615384615384615,0.7750000000000001,0.6800000000000002,0.6122448979591836
0,5,0,0,23,21,2,0,4,3,0,2,0.03846153846153849,0.5,0.3600000000000001,0.061224489795918366
3,2,0,0,23,14,0,0,3,3,0,0,0.23076923076923084,0.7375,0.9199999999999999,0.7142857142857142
2,4,0,1,26,5,2,0,0,4,0,4,0.3076923076923077,0.26250000000000007,0.9600000000000002,0.6122448979591836
2,5,0,3,5,14,2,0,1,5,0,5,0.8653846153846155,0.23750000000000004,0.44000000000000017,0.10204081632653061
0,3,0,0,37,8,3,0,2,5,0,1,0.0,0.2,0.6000000000000001,0.0
1,3,0,1,43,16,0,0,5,1,0,1,0.7115384615384616,0.625,0.040000000000000036,0.5714285714285714
1,3,0,0,20,2,2,0,2,5,0,4,0.576923076923077,0.3375,0.2400000000000002,0.36734693877551017
1,5,0,3,14,16,3,0,3,2,0,4,0.5192307692307693,0.08750000000000002,0.44000000000000017,0.22448979591836735
2,1,0,0,8,2,2,0,4,1,0,0,0.21153846153846156,0.4,0.6000000000000001,0.346938775510204
2,2,0,2,17,1,2,0,5,3,0,1,0.7115384615384616,0.6875,0.56,0.8979591836734693
3,3,0,0,15,1,0,0,1,1,0,2,0.7115384615384616,0.125,0.56,0.8979591836734693
1,2,0,1,15,22,1,0,4,4,0,2,0.7115384615384616,0.925,0.32000000000000006,0.14285714285714285
0,2,0,0,16,6,2,0,2,4,0,4,0.576923076923077,0.6000000000000001,0.15999999999999992,0.061224489795918366
